benchmark,image_id,label,prob_e6c,prob_e20,pred_e20,prob_e21,pred_e21,prob_e22,pred_e22,prob_e23,pred_e23,route_decision_win,prob_e23_pure,pred_e23_pure,route_decision_pure,complementarity_type,e20_vs_e23_transition,e21_vs_e23_transition,generator,device_family,filepath
E14 Degraded External,ai_sb_glide_097_r06743f8ft_test_resize_q80,AI,0.530273,0.655273,1,0.635742,1,0.637695,1,0.637695,1,Blend,0.655273,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,glide,unknown,data/final_external_pool/final_test_degraded/ai_sb_glide_097_r06743f8ft_test_resize_q80.jpg
E14 Degraded External,ai_sb_glide_097_r06743f8ft_test_double_jpeg,AI,0.046021,0.379395,0,0.490967,0,0.479810,0,0.479810,0,Blend,0.379395,0,E20,both_wrong,E20_wrong__E23_wrong,E21_wrong__E23_wrong,glide,unknown,data/final_external_pool/final_test_degraded/ai_sb_glide_097_r06743f8ft_test_double_jpeg.jpg
E14 Degraded External,ai_sb_stable-diffusion-1-3_151_r000da54ft_test_whatsapp_q75,AI,0.728516,0.010529,0,0.942383,1,0.849197,1,0.849198,1,Blend,0.942383,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,stable-diffusion-1-3,unknown,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-3_151_r000da54ft_test_whatsapp_q75.jpg
E14 Degraded External,ai_sb_stable-diffusion-1-3_151_r000da54ft_test_resize_q80,AI,0.695312,0.006985,0,0.928223,1,0.836099,1,0.836099,1,Blend,0.928223,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,stable-diffusion-1-3,unknown,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-3_151_r000da54ft_test_resize_q80.jpg
E14 Degraded External,ai_sb_stable-diffusion-1-3_151_r000da54ft_test_double_jpeg,AI,0.093994,0.005688,0,0.694824,1,0.625911,1,0.625910,1,Blend,0.694824,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,stable-diffusion-1-3,unknown,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-3_151_r000da54ft_test_double_jpeg.jpg
E14 Degraded External,ai_sb_firefly_070_r09a60f63t_test_whatsapp_q75,AI,0.759277,0.989746,1,0.988770,1,0.988867,1,0.988868,1,Blend,0.989746,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,firefly,unknown,data/final_external_pool/final_test_degraded/ai_sb_firefly_070_r09a60f63t_test_whatsapp_q75.jpg
E14 Degraded External,ai_sb_firefly_070_r09a60f63t_test_resize_q80,AI,0.827148,0.985840,1,0.989746,1,0.989355,1,0.989355,1,Blend,0.985840,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,firefly,unknown,data/final_external_pool/final_test_degraded/ai_sb_firefly_070_r09a60f63t_test_resize_q80.jpg
E14 Degraded External,ai_sb_firefly_070_r09a60f63t_test_double_jpeg,AI,0.373779,0.978516,1,0.982422,1,0.982031,1,0.982031,1,Blend,0.978516,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,firefly,unknown,data/final_external_pool/final_test_degraded/ai_sb_firefly_070_r09a60f63t_test_double_jpeg.jpg
E14 Degraded External,real_raise_189_r187df69ft_test_whatsapp_q75,Real,0.046387,0.028702,0,0.841797,1,0.760487,1,0.760488,1,Blend,0.841797,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_189_r187df69ft_test_whatsapp_q75.jpg
E14 Degraded External,real_raise_189_r187df69ft_test_resize_q80,Real,0.020691,0.021332,0,0.801270,1,0.723276,1,0.723276,1,Blend,0.801270,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_189_r187df69ft_test_resize_q80.jpg
E14 Degraded External,real_raise_189_r187df69ft_test_double_jpeg,Real,0.009972,0.016525,0,0.771484,1,0.695988,1,0.695988,1,Blend,0.771484,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_189_r187df69ft_test_double_jpeg.jpg
E14 Degraded External,ai_sb_stable-diffusion-2_234_r1900f7c7t_test_whatsapp_q75,AI,0.015366,0.001642,0,0.890625,1,0.801727,1,0.801727,1,Blend,0.890625,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,stable-diffusion-2,unknown,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_234_r1900f7c7t_test_whatsapp_q75.jpg
E14 Degraded External,ai_sb_stable-diffusion-2_234_r1900f7c7t_test_resize_q80,AI,0.016785,0.002653,0,0.901855,1,0.811935,1,0.811935,1,Blend,0.901855,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,stable-diffusion-2,unknown,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_234_r1900f7c7t_test_resize_q80.jpg
E14 Degraded External,ai_sb_stable-diffusion-2_234_r1900f7c7t_test_double_jpeg,AI,0.012009,0.001700,0,0.852539,1,0.767455,1,0.767455,1,Blend,0.852539,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,stable-diffusion-2,unknown,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_234_r1900f7c7t_test_double_jpeg.jpg
E14 Degraded External,ai_sb_firefly_088_r1c9fdcf4t_test_whatsapp_q75,AI,0.108948,0.451904,0,0.997559,1,0.942993,1,0.942993,1,Blend,0.997559,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,firefly,unknown,data/final_external_pool/final_test_degraded/ai_sb_firefly_088_r1c9fdcf4t_test_whatsapp_q75.jpg
E14 Degraded External,ai_sb_firefly_088_r1c9fdcf4t_test_resize_q80,AI,0.389648,0.376465,0,0.997559,1,0.935449,1,0.935450,1,Blend,0.997559,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,firefly,unknown,data/final_external_pool/final_test_degraded/ai_sb_firefly_088_r1c9fdcf4t_test_resize_q80.jpg
E14 Degraded External,ai_sb_firefly_088_r1c9fdcf4t_test_double_jpeg,AI,0.019379,0.172119,0,0.996582,1,0.914136,1,0.914136,1,Blend,0.996582,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,firefly,unknown,data/final_external_pool/final_test_degraded/ai_sb_firefly_088_r1c9fdcf4t_test_double_jpeg.jpg
E14 Degraded External,real_raise_180_r173ee7e8t_test_whatsapp_q75,Real,0.002388,0.007637,0,0.163452,0,0.147871,0,0.147870,0,Blend,0.007637,0,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_180_r173ee7e8t_test_whatsapp_q75.jpg
E14 Degraded External,real_raise_180_r173ee7e8t_test_resize_q80,Real,0.003338,0.008614,0,0.171631,0,0.155329,0,0.155329,0,Blend,0.008614,0,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_180_r173ee7e8t_test_resize_q80.jpg
E14 Degraded External,real_raise_180_r173ee7e8t_test_double_jpeg,Real,0.002462,0.006145,0,0.149780,0,0.135417,0,0.135416,0,Blend,0.006145,0,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_180_r173ee7e8t_test_double_jpeg.jpg
E14 Degraded External,real_raise_supp_022_r0b3220e1t_test_whatsapp_q75,Real,0.072754,0.039948,0,0.943359,1,0.853018,1,0.853018,1,Blend,0.943359,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_supp_022_r0b3220e1t_test_whatsapp_q75.jpg
E14 Degraded External,real_raise_supp_022_r0b3220e1t_test_resize_q80,Real,0.066345,0.038910,0,0.905273,1,0.818637,1,0.818637,1,Blend,0.905273,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_supp_022_r0b3220e1t_test_resize_q80.jpg
E14 Degraded External,real_raise_supp_022_r0b3220e1t_test_double_jpeg,Real,0.031738,0.036438,0,0.951660,1,0.860138,1,0.860138,1,Blend,0.951660,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_supp_022_r0b3220e1t_test_double_jpeg.jpg
E14 Degraded External,ai_sb_stable-diffusion-2_228_r1297fd0bt_test_whatsapp_q75,AI,0.845703,0.913086,1,0.991699,1,0.983838,1,0.983838,1,Blend,0.913086,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,stable-diffusion-2,unknown,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_228_r1297fd0bt_test_whatsapp_q75.jpg
E14 Degraded External,ai_sb_stable-diffusion-2_228_r1297fd0bt_test_resize_q80,AI,0.903320,0.930664,1,0.991211,1,0.985156,1,0.985156,1,Blend,0.930664,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,stable-diffusion-2,unknown,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_228_r1297fd0bt_test_resize_q80.jpg
E14 Degraded External,ai_sb_stable-diffusion-2_228_r1297fd0bt_test_double_jpeg,AI,0.743652,0.877441,1,0.989746,1,0.978516,1,0.978515,1,Blend,0.877441,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,stable-diffusion-2,unknown,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_228_r1297fd0bt_test_double_jpeg.jpg
E14 Degraded External,ai_sb_stable-diffusion-2_219_r08996953t_test_whatsapp_q75,AI,0.918945,0.072083,0,0.997070,1,0.904572,1,0.904571,1,Blend,0.997070,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,stable-diffusion-2,unknown,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_219_r08996953t_test_whatsapp_q75.jpg
E14 Degraded External,ai_sb_stable-diffusion-2_219_r08996953t_test_resize_q80,AI,0.925781,0.077637,0,0.996582,1,0.904688,1,0.904687,1,Blend,0.996582,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,stable-diffusion-2,unknown,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_219_r08996953t_test_resize_q80.jpg
E14 Degraded External,ai_sb_stable-diffusion-2_219_r08996953t_test_double_jpeg,AI,0.673828,0.027847,0,0.990234,1,0.893996,1,0.893995,1,Blend,0.990234,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,stable-diffusion-2,unknown,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-2_219_r08996953t_test_double_jpeg.jpg
E14 Degraded External,ai_sb_stable-diffusion-1-3_171_r159d3942t_test_whatsapp_q75,AI,0.100342,0.003403,0,0.726074,1,0.653807,1,0.653807,1,Blend,0.726074,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,stable-diffusion-1-3,unknown,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-3_171_r159d3942t_test_whatsapp_q75.jpg
E14 Degraded External,ai_sb_stable-diffusion-1-3_171_r159d3942t_test_resize_q80,AI,0.096375,0.003693,0,0.680176,1,0.612527,1,0.612528,1,Blend,0.680176,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,stable-diffusion-1-3,unknown,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-3_171_r159d3942t_test_resize_q80.jpg
E14 Degraded External,ai_sb_stable-diffusion-1-3_171_r159d3942t_test_double_jpeg,AI,0.003960,0.002993,0,0.184326,0,0.166193,0,0.166193,0,Blend,0.002993,0,E20,both_wrong,E20_wrong__E23_wrong,E21_wrong__E23_wrong,stable-diffusion-1-3,unknown,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-3_171_r159d3942t_test_double_jpeg.jpg
E14 Degraded External,real_raise_102_r0cfedd72t_test_whatsapp_q75,Real,0.051086,0.011200,0,0.298828,0,0.270065,0,0.270065,0,Blend,0.011200,0,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_102_r0cfedd72t_test_whatsapp_q75.jpg
E14 Degraded External,real_raise_102_r0cfedd72t_test_resize_q80,Real,0.082703,0.015190,0,0.344238,0,0.311333,0,0.311333,0,Blend,0.015190,0,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_102_r0cfedd72t_test_resize_q80.jpg
E14 Degraded External,real_raise_102_r0cfedd72t_test_double_jpeg,Real,0.024658,0.011597,0,0.289795,0,0.261975,0,0.261975,0,Blend,0.011597,0,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_102_r0cfedd72t_test_double_jpeg.jpg
E14 Degraded External,ai_sb_stable-diffusion-1-4_193_r0cd4ffb0t_test_whatsapp_q75,AI,0.811035,0.331299,0,0.997070,1,0.930493,1,0.930493,1,Blend,0.997070,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,stable-diffusion-1-4,unknown,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-4_193_r0cd4ffb0t_test_whatsapp_q75.jpg
E14 Degraded External,ai_sb_stable-diffusion-1-4_193_r0cd4ffb0t_test_resize_q80,AI,0.934082,0.341309,0,0.997559,1,0.931934,1,0.931934,1,Blend,0.997559,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,stable-diffusion-1-4,unknown,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-4_193_r0cd4ffb0t_test_resize_q80.jpg
E14 Degraded External,ai_sb_stable-diffusion-1-4_193_r0cd4ffb0t_test_double_jpeg,AI,0.081787,0.297119,0,0.977051,1,0.909058,1,0.909058,1,Blend,0.977051,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,stable-diffusion-1-4,unknown,data/final_external_pool/final_test_degraded/ai_sb_stable-diffusion-1-4_193_r0cd4ffb0t_test_double_jpeg.jpg
E14 Degraded External,real_raise_170_r15f16465t_test_whatsapp_q75,Real,0.028442,0.003197,0,0.417480,0,0.376052,0,0.376052,0,Blend,0.003197,0,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_170_r15f16465t_test_whatsapp_q75.jpg
E14 Degraded External,real_raise_170_r15f16465t_test_resize_q80,Real,0.056641,0.006363,0,0.415527,0,0.374611,0,0.374611,0,Blend,0.006363,0,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_170_r15f16465t_test_resize_q80.jpg
E14 Degraded External,real_raise_170_r15f16465t_test_double_jpeg,Real,0.001942,0.002058,0,0.279785,0,0.252012,0,0.252012,0,Blend,0.002058,0,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_170_r15f16465t_test_double_jpeg.jpg
E14 Degraded External,ai_sb_glide_118_r1c9fdcf4t_test_whatsapp_q75,AI,0.708008,0.579590,1,0.896973,1,0.865234,1,0.865235,1,Blend,0.579590,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,glide,unknown,data/final_external_pool/final_test_degraded/ai_sb_glide_118_r1c9fdcf4t_test_whatsapp_q75.jpg
E14 Degraded External,ai_sb_glide_118_r1c9fdcf4t_test_resize_q80,AI,0.817383,0.589844,1,0.919434,1,0.886475,1,0.886475,1,Blend,0.589844,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,glide,unknown,data/final_external_pool/final_test_degraded/ai_sb_glide_118_r1c9fdcf4t_test_resize_q80.jpg
E14 Degraded External,ai_sb_glide_118_r1c9fdcf4t_test_double_jpeg,AI,0.022583,0.268311,0,0.709961,1,0.665796,1,0.665796,1,Blend,0.709961,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,glide,unknown,data/final_external_pool/final_test_degraded/ai_sb_glide_118_r1c9fdcf4t_test_double_jpeg.jpg
E14 Degraded External,real_raise_097_r0c1f588dt_test_whatsapp_q75,Real,0.160645,0.004135,0,0.711426,1,0.640697,1,0.640697,1,Blend,0.711426,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_097_r0c1f588dt_test_whatsapp_q75.jpg
E14 Degraded External,real_raise_097_r0c1f588dt_test_resize_q80,Real,0.139893,0.004944,0,0.677246,1,0.610016,1,0.610016,1,Blend,0.677246,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_097_r0c1f588dt_test_resize_q80.jpg
E14 Degraded External,real_raise_097_r0c1f588dt_test_double_jpeg,Real,0.013168,0.002226,0,0.565430,1,0.509109,1,0.509110,1,Blend,0.565430,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_097_r0c1f588dt_test_double_jpeg.jpg
E14 Degraded External,real_raise_121_r0faffef3t_test_whatsapp_q75,Real,0.271240,0.059204,0,0.812500,1,0.737170,1,0.737170,1,Blend,0.812500,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_121_r0faffef3t_test_whatsapp_q75.jpg
E14 Degraded External,real_raise_121_r0faffef3t_test_resize_q80,Real,0.265137,0.050720,0,0.799316,1,0.724457,1,0.724456,1,Blend,0.799316,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_121_r0faffef3t_test_resize_q80.jpg
E14 Degraded External,real_raise_121_r0faffef3t_test_double_jpeg,Real,0.131958,0.023605,0,0.723145,1,0.653191,1,0.653191,1,Blend,0.723145,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_121_r0faffef3t_test_double_jpeg.jpg
E14 Degraded External,ai_sb_midjourney-v5_138_r1297fd0bt_test_whatsapp_q75,AI,0.687012,0.439453,0,0.511719,1,0.504492,1,0.504492,1,Blend,0.511719,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,midjourney-v5,unknown,data/final_external_pool/final_test_degraded/ai_sb_midjourney-v5_138_r1297fd0bt_test_whatsapp_q75.jpg
E14 Degraded External,ai_sb_midjourney-v5_138_r1297fd0bt_test_resize_q80,AI,0.734863,0.444092,0,0.514160,1,0.507153,1,0.507153,1,Blend,0.514160,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,midjourney-v5,unknown,data/final_external_pool/final_test_degraded/ai_sb_midjourney-v5_138_r1297fd0bt_test_resize_q80.jpg
E14 Degraded External,ai_sb_midjourney-v5_138_r1297fd0bt_test_double_jpeg,AI,0.339600,0.226440,0,0.469238,0,0.444958,0,0.444958,0,Blend,0.226440,0,E20,both_wrong,E20_wrong__E23_wrong,E21_wrong__E23_wrong,midjourney-v5,unknown,data/final_external_pool/final_test_degraded/ai_sb_midjourney-v5_138_r1297fd0bt_test_double_jpeg.jpg
E14 Degraded External,real_raise_026_r0372042dt_test_whatsapp_q75,Real,0.199341,0.281494,0,0.817383,1,0.763794,1,0.763794,1,Blend,0.817383,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_026_r0372042dt_test_whatsapp_q75.jpg
E14 Degraded External,real_raise_026_r0372042dt_test_resize_q80,Real,0.409424,0.334961,0,0.872559,1,0.818799,1,0.818799,1,Blend,0.872559,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_026_r0372042dt_test_resize_q80.jpg
E14 Degraded External,real_raise_026_r0372042dt_test_double_jpeg,Real,0.044098,0.169312,0,0.740723,1,0.683582,1,0.683582,1,Blend,0.740723,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_026_r0372042dt_test_double_jpeg.jpg
E14 Degraded External,ai_sb_midjourney-v5_133_r0cd4ffb0t_test_whatsapp_q75,AI,0.433105,0.547363,1,0.918457,1,0.881348,1,0.881348,1,Blend,0.547363,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,midjourney-v5,unknown,data/final_external_pool/final_test_degraded/ai_sb_midjourney-v5_133_r0cd4ffb0t_test_whatsapp_q75.jpg
E14 Degraded External,ai_sb_midjourney-v5_133_r0cd4ffb0t_test_resize_q80,AI,0.277832,0.468018,0,0.885254,1,0.843530,1,0.843530,1,Blend,0.885254,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,midjourney-v5,unknown,data/final_external_pool/final_test_degraded/ai_sb_midjourney-v5_133_r0cd4ffb0t_test_resize_q80.jpg
E14 Degraded External,ai_sb_midjourney-v5_133_r0cd4ffb0t_test_double_jpeg,AI,0.204468,0.501465,1,0.906250,1,0.865771,1,0.865772,1,Blend,0.501465,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,midjourney-v5,unknown,data/final_external_pool/final_test_degraded/ai_sb_midjourney-v5_133_r0cd4ffb0t_test_double_jpeg.jpg
E14 Degraded External,real_raise_185_r180bcbd7t_test_whatsapp_q75,Real,0.000507,0.001934,0,0.630371,1,0.567527,1,0.567527,1,Blend,0.630371,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_185_r180bcbd7t_test_whatsapp_q75.jpg
E14 Degraded External,real_raise_185_r180bcbd7t_test_resize_q80,Real,0.000525,0.001472,0,0.650391,1,0.585499,1,0.585499,1,Blend,0.650391,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,camera,unknown,data/final_external_pool/final_test_degraded/real_raise_185_r180bcbd7t_test_resize_q80.jpg
