image_id,filepath,label,source_dataset,generator,generator_version,device_family,device_model,compression_status,compression_type,jpeg_quality_if_known,derived_from,split,provenance,license,sha256,dhash,ahash
e20_train_00082_severe_jpeg,images/train/e20_train_00082_severe_jpeg.jpg,Real,marcosv/rawir (iphonex-samsungs9),none,none,Samsung Galaxy,Galaxy S9,synthetic_compression,severe_jpeg,40,e20_train_00082_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip | transform: jpeg40_subsampling420,Academic Research Use / rawir,7372e11e8846e7101c48374de116e032544b903e84101e08e13c120903f853a2,2606143436161616,f7e7809083838383
e20_train_00082_sequential_jpeg,images/train/e20_train_00082_sequential_jpeg.jpg,Real,marcosv/rawir (iphonex-samsungs9),none,none,Samsung Galaxy,Galaxy S9,synthetic_compression,sequential_jpeg,60,e20_train_00082_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip | transform: sequential_jpeg85_jpeg60,Academic Research Use / rawir,9f864155099a63e36b8fb695399eea258403ea326204135764679d8edd059c54,2606143436161616,f7e7809083838383
e20_train_00082_resize_jpeg_resize,images/train/e20_train_00082_resize_jpeg_resize.jpg,Real,marcosv/rawir (iphonex-samsungs9),none,none,Samsung Galaxy,Galaxy S9,synthetic_compression,resize_jpeg_resize,75,e20_train_00082_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip | transform: downscale60_jpeg75_upscale,Academic Research Use / rawir,bfe26f6cc74805988d6aa9e9cdcc1f48ea48685d199c9daadb710f0f6d71b3d5,2606143436161616,f7e7809083838383
e20_train_00082_social_media_whatsapp,images/train/e20_train_00082_social_media_whatsapp.jpg,Real,marcosv/rawir (iphonex-samsungs9),none,none,Samsung Galaxy,Galaxy S9,synthetic_compression,social_media_whatsapp,75,e20_train_00082_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip | transform: whatsapp_simulation_1280px_q75,Academic Research Use / rawir,56c6ef12f185f56bf052084b323044e62391c1d5ded06bc4ef61d6f4257cbf76,2606143436161616,f7e7809083838383
e20_train_00083_clean,images/train/e20_train_00083_clean.png,Real,marcosv/rawir (vivo-x90),none,none,Vivo,Vivo X90,uncompressed,clean,original,self,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/vivo-x90.zip,Academic Research Use / rawir,b443ec4d028f9d081136ede24e3c703726d85d9ed63123bf4b4c3265555de332,f714fdb3e7cd99a9,0fffff00ff7d0001
e20_train_00083_resize_jpeg,images/train/e20_train_00083_resize_jpeg.jpg,Real,marcosv/rawir (vivo-x90),none,none,Vivo,Vivo X90,synthetic_compression,resize_jpeg,80,e20_train_00083_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/vivo-x90.zip | transform: resize_75pct_jpeg80,Academic Research Use / rawir,7e5ee013c37752b1516f948a98746332e45a50ebf4e720753fa63ae07151b375,f610fdb3e7cd99a9,0fffff00ff7d0001
e20_train_00083_moderate_jpeg,images/train/e20_train_00083_moderate_jpeg.jpg,Real,marcosv/rawir (vivo-x90),none,none,Vivo,Vivo X90,synthetic_compression,moderate_jpeg,65,e20_train_00083_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/vivo-x90.zip | transform: jpeg65_subsampling420,Academic Research Use / rawir,68d78f57c15ab0e7572e86fef3a438dedddf1b8dc51af1dd13efbfabc75d9c50,f714fdb3e7cd99a9,0fffff00ff7d0001
e20_train_00083_severe_jpeg,images/train/e20_train_00083_severe_jpeg.jpg,Real,marcosv/rawir (vivo-x90),none,none,Vivo,Vivo X90,synthetic_compression,severe_jpeg,40,e20_train_00083_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/vivo-x90.zip | transform: jpeg40_subsampling420,Academic Research Use / rawir,4f88e7aae7720992cf03cdef05eea1c1a7bcf281d70cc3983311e3f806ceb9cf,f714fcb3e7cd99a9,0fffff00ff7d0001
e20_train_00083_sequential_jpeg,images/train/e20_train_00083_sequential_jpeg.jpg,Real,marcosv/rawir (vivo-x90),none,none,Vivo,Vivo X90,synthetic_compression,sequential_jpeg,60,e20_train_00083_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/vivo-x90.zip | transform: sequential_jpeg85_jpeg60,Academic Research Use / rawir,3195be39a72f1da4c0d976e02e5c0fe768a5d36c0b81370c26ba1a45d7dafb96,f714fdb3e7cd99a9,0fffff00ff7d0001
e20_train_00083_resize_jpeg_resize,images/train/e20_train_00083_resize_jpeg_resize.jpg,Real,marcosv/rawir (vivo-x90),none,none,Vivo,Vivo X90,synthetic_compression,resize_jpeg_resize,75,e20_train_00083_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/vivo-x90.zip | transform: downscale60_jpeg75_upscale,Academic Research Use / rawir,d9cda79e7e330ebf8c41aafd8a799315ec8ce07eb6783a4f4b2071da9d661165,f710fdb3e7cd99a9,0fffff00ff7d0001
e20_train_00083_social_media_whatsapp,images/train/e20_train_00083_social_media_whatsapp.jpg,Real,marcosv/rawir (vivo-x90),none,none,Vivo,Vivo X90,synthetic_compression,social_media_whatsapp,75,e20_train_00083_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/vivo-x90.zip | transform: whatsapp_simulation_1280px_q75,Academic Research Use / rawir,4d113f346479bedabec85baf04d19695e078e95506f15abcc0ba003421c7065d,f714fdb3e7cd99a9,0fffff00ff7d0001
e20_train_00084_clean,images/train/e20_train_00084_clean.png,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,uncompressed,clean,original,self,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip,RAISE Dataset / Research Only,2e5a6c7cbb808d1f4e8c13b4961715d4199f987fe5866cccbed7b5b6349689cb,840480b099f8c4b8,fefefe1e000ffecc
e20_train_00084_resize_jpeg,images/train/e20_train_00084_resize_jpeg.jpg,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,synthetic_compression,resize_jpeg,80,e20_train_00084_clean,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip | transform: resize_75pct_jpeg80,RAISE Dataset / Research Only,b5172476491bac5db2f61a649c5273bf2a1bd8497dcfba4c4ed4d0240166a7dd,840480b099f8c4b8,fefefe1e000ffecc
e20_train_00084_moderate_jpeg,images/train/e20_train_00084_moderate_jpeg.jpg,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,synthetic_compression,moderate_jpeg,65,e20_train_00084_clean,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip | transform: jpeg65_subsampling420,RAISE Dataset / Research Only,5104e2ec3ab19a3faa3a74ed9c2ccb29085dced9fe95a3c2f60e70aada0f19aa,840480b099f8c4b8,fefefe1e000ffecc
e20_train_00084_severe_jpeg,images/train/e20_train_00084_severe_jpeg.jpg,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,synthetic_compression,severe_jpeg,40,e20_train_00084_clean,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip | transform: jpeg40_subsampling420,RAISE Dataset / Research Only,d455f499c8fa46c1dfe62efee8993765c635d04037d4cb35b9baf09af703aab5,840480b099f8c4b8,fefefe1e000ffecc
e20_train_00084_sequential_jpeg,images/train/e20_train_00084_sequential_jpeg.jpg,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,synthetic_compression,sequential_jpeg,60,e20_train_00084_clean,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip | transform: sequential_jpeg85_jpeg60,RAISE Dataset / Research Only,2f6a7acc32b4694b4fde6cac57bc53546f97552bdf5313af729ae9129467c8a4,840480b099f8c4b8,fefefe1e000ffecc
e20_train_00084_resize_jpeg_resize,images/train/e20_train_00084_resize_jpeg_resize.jpg,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,synthetic_compression,resize_jpeg_resize,75,e20_train_00084_clean,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip | transform: downscale60_jpeg75_upscale,RAISE Dataset / Research Only,6d95e50bd8d10b076b08ef04c9304c1d6a5af9b05dd70cb775a65621e49092f5,840480b099f8c4b8,fefefe1e000ffecc
e20_train_00084_social_media_whatsapp,images/train/e20_train_00084_social_media_whatsapp.jpg,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,synthetic_compression,social_media_whatsapp,75,e20_train_00084_clean,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip | transform: whatsapp_simulation_1280px_q75,RAISE Dataset / Research Only,4813d4a19727b195f7b3fa3a263bf8bc80f8109293c143c5de3db6f0e374ac05,840480b099f8c4b8,fefefe1e000ffecc
e20_train_00085_clean,images/train/e20_train_00085_clean.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,camera_original,clean,original,self,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/7526.jpg,Apache 2.0,ef324e4eaa7e29ae16812eff0a9f76a1bbcfafbdc199de0c8e2e24a9aea87405,41c0829286ccf0f0,fcfcf0c040643c18
e20_train_00085_resize_jpeg,images/train/e20_train_00085_resize_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,resize_jpeg,80,e20_train_00085_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/7526.jpg | transform: resize_75pct_jpeg80,Apache 2.0,95ee4a7e61ea8876d7b6bd7a4258f2552b121baddf335143c9343b942dd0cab6,41c0829286ccf0f0,fcfcf0c040643c18
e20_train_00085_moderate_jpeg,images/train/e20_train_00085_moderate_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,moderate_jpeg,65,e20_train_00085_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/7526.jpg | transform: jpeg65_subsampling420,Apache 2.0,1144e205fd3c125849710658e0d7307e0ad544415f3e3cc790742c0ea68f7bdf,41c0829286ccf0f0,fcfcf0c040643c18
e20_train_00085_severe_jpeg,images/train/e20_train_00085_severe_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,severe_jpeg,40,e20_train_00085_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/7526.jpg | transform: jpeg40_subsampling420,Apache 2.0,f16e528cee21c4473ff22b43c8631011c5841da8c11f8c6575833785cd6abdac,41c0829286ccf0f0,fcfcf0c040643c18
e20_train_00085_sequential_jpeg,images/train/e20_train_00085_sequential_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,sequential_jpeg,60,e20_train_00085_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/7526.jpg | transform: sequential_jpeg85_jpeg60,Apache 2.0,c045da8559597c50ca336725ab92ea50a4cff186df97e42c241df15d79c21aa4,41c0829286ccf0f0,fcfcf0c040643c18
e20_train_00085_resize_jpeg_resize,images/train/e20_train_00085_resize_jpeg_resize.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,resize_jpeg_resize,75,e20_train_00085_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/7526.jpg | transform: downscale60_jpeg75_upscale,Apache 2.0,4a3152516a0f87b615ad1c02318b69670fc35feab09a3d60d40e49bd29c07c41,41c0829286ccf0f0,fcfcf0c040643c18
e20_train_00085_social_media_whatsapp,images/train/e20_train_00085_social_media_whatsapp.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,social_media_whatsapp,75,e20_train_00085_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/7526.jpg | transform: whatsapp_simulation_1280px_q75,Apache 2.0,9efd4a6b6bc20c5a227e2e5f7ab7f27e21974c4bb5db99345518ab69c9d1a884,41c0829286ccf0f0,fcfcf0c040643c18
e20_train_00086_clean,images/train/e20_train_00086_clean.png,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,uncompressed,clean,original,self,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip,RAISE Dataset / Research Only,17f0fc590b3e2dff120bdbe34b66c53b661f5a59b77acb9b5403f362d187f4c9,b0d0e078f0e6f49d,ff7f3f00183e16c4
e20_train_00086_resize_jpeg,images/train/e20_train_00086_resize_jpeg.jpg,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,synthetic_compression,resize_jpeg,80,e20_train_00086_clean,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip | transform: resize_75pct_jpeg80,RAISE Dataset / Research Only,e84b756f77017640909706764d5f905d4d4bccf8e999797d9615b3eba1614d23,b0d0e078f0e6f49d,ff7f3f00183e16c4
e20_train_00086_moderate_jpeg,images/train/e20_train_00086_moderate_jpeg.jpg,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,synthetic_compression,moderate_jpeg,65,e20_train_00086_clean,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip | transform: jpeg65_subsampling420,RAISE Dataset / Research Only,83863c75ab06e314daafb0a4e5f908ce0a1c8ca060fc3be0732a60bac3236673,b0d0e078f0e6f49d,ff7f3f00183e16c4
e20_train_00086_severe_jpeg,images/train/e20_train_00086_severe_jpeg.jpg,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,synthetic_compression,severe_jpeg,40,e20_train_00086_clean,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip | transform: jpeg40_subsampling420,RAISE Dataset / Research Only,37c4974a9bf33216c8295479f32669c3680c927d410cca2a4ec4e4e68ca36c3b,b0d0e078f0e6f49d,ff7f3f00183e16c4
e20_train_00086_sequential_jpeg,images/train/e20_train_00086_sequential_jpeg.jpg,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,synthetic_compression,sequential_jpeg,60,e20_train_00086_clean,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip | transform: sequential_jpeg85_jpeg60,RAISE Dataset / Research Only,f86144c13dc456458d19c054d9a3a2cfd424a1160b1a066edd0d9a76ad3185c4,b0d0e078f0e6f49d,ff7f3f00183e16c4
e20_train_00086_resize_jpeg_resize,images/train/e20_train_00086_resize_jpeg_resize.jpg,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,synthetic_compression,resize_jpeg_resize,75,e20_train_00086_clean,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip | transform: downscale60_jpeg75_upscale,RAISE Dataset / Research Only,8cd5c82c2abd9a54baa2284a2373fcd3af4022bff4455a6e005e996c012a8357,b0d0e078f0e6f49d,ff7f3f00183e16c4
e20_train_00086_social_media_whatsapp,images/train/e20_train_00086_social_media_whatsapp.jpg,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,synthetic_compression,social_media_whatsapp,75,e20_train_00086_clean,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip | transform: whatsapp_simulation_1280px_q75,RAISE Dataset / Research Only,737dbbf7a581a37d3c0add90a69c87ea06dffea6f2efe927678fe7542bc89e0c,b0d0e078f0e6f49d,ff7f3f00183e16c4
e20_train_00087_clean,images/train/e20_train_00087_clean.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,camera_original,clean,original,self,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/10875.jpg,Apache 2.0,d58f6826bedb803a053aec460e3d2a4b9c15ccffb0992b870c156f585ebc8509,cc6787d60f4f7330,fff3f3e383031980
e20_train_00087_resize_jpeg,images/train/e20_train_00087_resize_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,resize_jpeg,80,e20_train_00087_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/10875.jpg | transform: resize_75pct_jpeg80,Apache 2.0,19c01b9b41fd6b99a59300c727fab89c194e5d6c13ea353ee9047f13a3c65a9e,cc6787d60f4f7330,fff3f3e383031980
e20_train_00087_moderate_jpeg,images/train/e20_train_00087_moderate_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,moderate_jpeg,65,e20_train_00087_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/10875.jpg | transform: jpeg65_subsampling420,Apache 2.0,9524adb9ad22e0151089dd4c539be9f65ada903342a4827fa52aec4bbc2d0b02,cc6787d60f4f7330,fff3f3e383031980
e20_train_00087_severe_jpeg,images/train/e20_train_00087_severe_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,severe_jpeg,40,e20_train_00087_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/10875.jpg | transform: jpeg40_subsampling420,Apache 2.0,b81e0170fde596ef5b11d31304df63d39ff515abdd40be810153004bfdc23c9b,cc6787d60f4f7330,fff3f3e383031980
e20_train_00087_sequential_jpeg,images/train/e20_train_00087_sequential_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,sequential_jpeg,60,e20_train_00087_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/10875.jpg | transform: sequential_jpeg85_jpeg60,Apache 2.0,2444c6252fb27cba4dbe6538e41f80e54738b62cf57fcdef299a254e5b9b577c,cc6787d60f4f7330,fff3f3e383031980
e20_train_00087_resize_jpeg_resize,images/train/e20_train_00087_resize_jpeg_resize.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,resize_jpeg_resize,75,e20_train_00087_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/10875.jpg | transform: downscale60_jpeg75_upscale,Apache 2.0,20c2af821a4cdb2a0679158f07311ef8440ef233fb6b1b99e80715158efafd67,cc6787d60f4f7330,fff3f3e383031980
e20_train_00087_social_media_whatsapp,images/train/e20_train_00087_social_media_whatsapp.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,social_media_whatsapp,75,e20_train_00087_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/10875.jpg | transform: whatsapp_simulation_1280px_q75,Apache 2.0,7295c12491c882aaf41db8b0cdd77dcda7fa83638f381771608c35f4fea5592d,cc6787d60f4f7330,fff3f3e383031980
e20_train_00088_clean,images/train/e20_train_00088_clean.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,camera_original,clean,original,self,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/7385.jpg,Apache 2.0,2cf76c45e293832da8bc48d6523d98c3586b03111f4336542920803ae1eb621e,f0d8d9787c38f8ce,08280cbf9e9e1c00
e20_train_00088_resize_jpeg,images/train/e20_train_00088_resize_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,resize_jpeg,80,e20_train_00088_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/7385.jpg | transform: resize_75pct_jpeg80,Apache 2.0,cfb706b02de9e1885f83400472c485eb870e874dc312f77efcf7aadba4ae3425,d0d8d9787c38f8ce,08280cbf9e9e1c00
