image_id,orig_id,full_filepath,label,source_pool,generator,device_family,variant_type,is_legacy_ai,is_modern_ai,is_smartphone_real,is_camera_real,is_compressed
e21_train_real_0078_sequential_jpeg,e21_train_real_0078,data\e21_targeted_data\images\train\e21_train_real_0078_sequential_jpeg.jpg,Real,E21,none,Mobile Casual,sequential_jpeg,0,0,1,0,1
e21_train_real_0078_resize_jpeg_resize,e21_train_real_0078,data\e21_targeted_data\images\train\e21_train_real_0078_resize_jpeg_resize.jpg,Real,E21,none,Mobile Casual,resize_jpeg_resize,0,0,1,0,1
e21_train_real_0078_social_media_whatsapp,e21_train_real_0078,data\e21_targeted_data\images\train\e21_train_real_0078_social_media_whatsapp.jpg,Real,E21,none,Mobile Casual,social_media_whatsapp,0,0,1,0,1
e21_train_real_0081_clean,e21_train_real_0081,data\e21_targeted_data\images\train\e21_train_real_0081_clean.png,Real,E21,none,Apple iPhone,clean,0,0,1,0,0
e21_train_real_0081_resize_jpeg,e21_train_real_0081,data\e21_targeted_data\images\train\e21_train_real_0081_resize_jpeg.jpg,Real,E21,none,Apple iPhone,resize_jpeg,0,0,1,0,1
e21_train_real_0081_moderate_jpeg,e21_train_real_0081,data\e21_targeted_data\images\train\e21_train_real_0081_moderate_jpeg.jpg,Real,E21,none,Apple iPhone,moderate_jpeg,0,0,1,0,1
e21_train_real_0081_severe_jpeg,e21_train_real_0081,data\e21_targeted_data\images\train\e21_train_real_0081_severe_jpeg.jpg,Real,E21,none,Apple iPhone,severe_jpeg,0,0,1,0,1
e21_train_real_0081_sequential_jpeg,e21_train_real_0081,data\e21_targeted_data\images\train\e21_train_real_0081_sequential_jpeg.jpg,Real,E21,none,Apple iPhone,sequential_jpeg,0,0,1,0,1
e21_train_real_0081_resize_jpeg_resize,e21_train_real_0081,data\e21_targeted_data\images\train\e21_train_real_0081_resize_jpeg_resize.jpg,Real,E21,none,Apple iPhone,resize_jpeg_resize,0,0,1,0,1
e21_train_real_0081_social_media_whatsapp,e21_train_real_0081,data\e21_targeted_data\images\train\e21_train_real_0081_social_media_whatsapp.jpg,Real,E21,none,Apple iPhone,social_media_whatsapp,0,0,1,0,1
e21_train_real_0080_clean,e21_train_real_0080,data\e21_targeted_data\images\train\e21_train_real_0080_clean.png,Real,E21,none,Defocus / Bokeh,clean,0,0,1,0,0
e21_train_real_0080_resize_jpeg,e21_train_real_0080,data\e21_targeted_data\images\train\e21_train_real_0080_resize_jpeg.jpg,Real,E21,none,Defocus / Bokeh,resize_jpeg,0,0,1,0,1
e21_train_real_0080_moderate_jpeg,e21_train_real_0080,data\e21_targeted_data\images\train\e21_train_real_0080_moderate_jpeg.jpg,Real,E21,none,Defocus / Bokeh,moderate_jpeg,0,0,1,0,1
e21_train_real_0080_severe_jpeg,e21_train_real_0080,data\e21_targeted_data\images\train\e21_train_real_0080_severe_jpeg.jpg,Real,E21,none,Defocus / Bokeh,severe_jpeg,0,0,1,0,1
e21_train_real_0080_sequential_jpeg,e21_train_real_0080,data\e21_targeted_data\images\train\e21_train_real_0080_sequential_jpeg.jpg,Real,E21,none,Defocus / Bokeh,sequential_jpeg,0,0,1,0,1
e21_train_real_0080_resize_jpeg_resize,e21_train_real_0080,data\e21_targeted_data\images\train\e21_train_real_0080_resize_jpeg_resize.jpg,Real,E21,none,Defocus / Bokeh,resize_jpeg_resize,0,0,1,0,1
e21_train_real_0080_social_media_whatsapp,e21_train_real_0080,data\e21_targeted_data\images\train\e21_train_real_0080_social_media_whatsapp.jpg,Real,E21,none,Defocus / Bokeh,social_media_whatsapp,0,0,1,0,1
e21_train_real_0084_clean,e21_train_real_0084,data\e21_targeted_data\images\train\e21_train_real_0084_clean.png,Real,E21,none,Google Pixel,clean,0,0,1,0,0
e21_train_real_0084_resize_jpeg,e21_train_real_0084,data\e21_targeted_data\images\train\e21_train_real_0084_resize_jpeg.jpg,Real,E21,none,Google Pixel,resize_jpeg,0,0,1,0,1
e21_train_real_0084_moderate_jpeg,e21_train_real_0084,data\e21_targeted_data\images\train\e21_train_real_0084_moderate_jpeg.jpg,Real,E21,none,Google Pixel,moderate_jpeg,0,0,1,0,1
e21_train_real_0084_severe_jpeg,e21_train_real_0084,data\e21_targeted_data\images\train\e21_train_real_0084_severe_jpeg.jpg,Real,E21,none,Google Pixel,severe_jpeg,0,0,1,0,1
e21_train_real_0084_sequential_jpeg,e21_train_real_0084,data\e21_targeted_data\images\train\e21_train_real_0084_sequential_jpeg.jpg,Real,E21,none,Google Pixel,sequential_jpeg,0,0,1,0,1
e21_train_real_0084_resize_jpeg_resize,e21_train_real_0084,data\e21_targeted_data\images\train\e21_train_real_0084_resize_jpeg_resize.jpg,Real,E21,none,Google Pixel,resize_jpeg_resize,0,0,1,0,1
e21_train_real_0084_social_media_whatsapp,e21_train_real_0084,data\e21_targeted_data\images\train\e21_train_real_0084_social_media_whatsapp.jpg,Real,E21,none,Google Pixel,social_media_whatsapp,0,0,1,0,1
e21_train_real_0082_clean,e21_train_real_0082,data\e21_targeted_data\images\train\e21_train_real_0082_clean.png,Real,E21,none,Apple iPhone,clean,0,0,1,0,0
e21_train_real_0082_resize_jpeg,e21_train_real_0082,data\e21_targeted_data\images\train\e21_train_real_0082_resize_jpeg.jpg,Real,E21,none,Apple iPhone,resize_jpeg,0,0,1,0,1
e21_train_real_0082_moderate_jpeg,e21_train_real_0082,data\e21_targeted_data\images\train\e21_train_real_0082_moderate_jpeg.jpg,Real,E21,none,Apple iPhone,moderate_jpeg,0,0,1,0,1
e21_train_real_0082_severe_jpeg,e21_train_real_0082,data\e21_targeted_data\images\train\e21_train_real_0082_severe_jpeg.jpg,Real,E21,none,Apple iPhone,severe_jpeg,0,0,1,0,1
e21_train_real_0082_sequential_jpeg,e21_train_real_0082,data\e21_targeted_data\images\train\e21_train_real_0082_sequential_jpeg.jpg,Real,E21,none,Apple iPhone,sequential_jpeg,0,0,1,0,1
e21_train_real_0082_resize_jpeg_resize,e21_train_real_0082,data\e21_targeted_data\images\train\e21_train_real_0082_resize_jpeg_resize.jpg,Real,E21,none,Apple iPhone,resize_jpeg_resize,0,0,1,0,1
e21_train_real_0082_social_media_whatsapp,e21_train_real_0082,data\e21_targeted_data\images\train\e21_train_real_0082_social_media_whatsapp.jpg,Real,E21,none,Apple iPhone,social_media_whatsapp,0,0,1,0,1
e21_train_ai_0072_clean,e21_train_ai_0072,data\e21_targeted_data\images\train\e21_train_ai_0072_clean.png,AI,E21,Adobe Firefly 1,none,clean,1,0,0,0,0
e21_train_ai_0072_resize_jpeg,e21_train_ai_0072,data\e21_targeted_data\images\train\e21_train_ai_0072_resize_jpeg.jpg,AI,E21,Adobe Firefly 1,none,resize_jpeg,1,0,0,0,1
e21_train_ai_0072_moderate_jpeg,e21_train_ai_0072,data\e21_targeted_data\images\train\e21_train_ai_0072_moderate_jpeg.jpg,AI,E21,Adobe Firefly 1,none,moderate_jpeg,1,0,0,0,1
e21_train_ai_0072_severe_jpeg,e21_train_ai_0072,data\e21_targeted_data\images\train\e21_train_ai_0072_severe_jpeg.jpg,AI,E21,Adobe Firefly 1,none,severe_jpeg,1,0,0,0,1
e21_train_ai_0072_sequential_jpeg,e21_train_ai_0072,data\e21_targeted_data\images\train\e21_train_ai_0072_sequential_jpeg.jpg,AI,E21,Adobe Firefly 1,none,sequential_jpeg,1,0,0,0,1
e21_train_ai_0072_resize_jpeg_resize,e21_train_ai_0072,data\e21_targeted_data\images\train\e21_train_ai_0072_resize_jpeg_resize.jpg,AI,E21,Adobe Firefly 1,none,resize_jpeg_resize,1,0,0,0,1
e21_train_ai_0072_social_media_whatsapp,e21_train_ai_0072,data\e21_targeted_data\images\train\e21_train_ai_0072_social_media_whatsapp.jpg,AI,E21,Adobe Firefly 1,none,social_media_whatsapp,1,0,0,0,1
e21_train_real_0083_clean,e21_train_real_0083,data\e21_targeted_data\images\train\e21_train_real_0083_clean.png,Real,E21,none,Defocus / Bokeh,clean,0,0,1,0,0
e21_train_real_0083_resize_jpeg,e21_train_real_0083,data\e21_targeted_data\images\train\e21_train_real_0083_resize_jpeg.jpg,Real,E21,none,Defocus / Bokeh,resize_jpeg,0,0,1,0,1
e21_train_real_0083_moderate_jpeg,e21_train_real_0083,data\e21_targeted_data\images\train\e21_train_real_0083_moderate_jpeg.jpg,Real,E21,none,Defocus / Bokeh,moderate_jpeg,0,0,1,0,1
e21_train_real_0083_severe_jpeg,e21_train_real_0083,data\e21_targeted_data\images\train\e21_train_real_0083_severe_jpeg.jpg,Real,E21,none,Defocus / Bokeh,severe_jpeg,0,0,1,0,1
e21_train_real_0083_sequential_jpeg,e21_train_real_0083,data\e21_targeted_data\images\train\e21_train_real_0083_sequential_jpeg.jpg,Real,E21,none,Defocus / Bokeh,sequential_jpeg,0,0,1,0,1
e21_train_real_0083_resize_jpeg_resize,e21_train_real_0083,data\e21_targeted_data\images\train\e21_train_real_0083_resize_jpeg_resize.jpg,Real,E21,none,Defocus / Bokeh,resize_jpeg_resize,0,0,1,0,1
e21_train_real_0083_social_media_whatsapp,e21_train_real_0083,data\e21_targeted_data\images\train\e21_train_real_0083_social_media_whatsapp.jpg,Real,E21,none,Defocus / Bokeh,social_media_whatsapp,0,0,1,0,1
e21_train_real_0086_clean,e21_train_real_0086,data\e21_targeted_data\images\train\e21_train_real_0086_clean.png,Real,E21,none,Defocus / Bokeh,clean,0,0,1,0,0
e21_train_real_0086_resize_jpeg,e21_train_real_0086,data\e21_targeted_data\images\train\e21_train_real_0086_resize_jpeg.jpg,Real,E21,none,Defocus / Bokeh,resize_jpeg,0,0,1,0,1
e21_train_real_0086_moderate_jpeg,e21_train_real_0086,data\e21_targeted_data\images\train\e21_train_real_0086_moderate_jpeg.jpg,Real,E21,none,Defocus / Bokeh,moderate_jpeg,0,0,1,0,1
e21_train_real_0086_severe_jpeg,e21_train_real_0086,data\e21_targeted_data\images\train\e21_train_real_0086_severe_jpeg.jpg,Real,E21,none,Defocus / Bokeh,severe_jpeg,0,0,1,0,1
e21_train_real_0086_sequential_jpeg,e21_train_real_0086,data\e21_targeted_data\images\train\e21_train_real_0086_sequential_jpeg.jpg,Real,E21,none,Defocus / Bokeh,sequential_jpeg,0,0,1,0,1
e21_train_real_0086_resize_jpeg_resize,e21_train_real_0086,data\e21_targeted_data\images\train\e21_train_real_0086_resize_jpeg_resize.jpg,Real,E21,none,Defocus / Bokeh,resize_jpeg_resize,0,0,1,0,1
e21_train_real_0086_social_media_whatsapp,e21_train_real_0086,data\e21_targeted_data\images\train\e21_train_real_0086_social_media_whatsapp.jpg,Real,E21,none,Defocus / Bokeh,social_media_whatsapp,0,0,1,0,1
e21_train_real_0079_clean,e21_train_real_0079,data\e21_targeted_data\images\train\e21_train_real_0079_clean.png,Real,E21,none,Mobile Casual,clean,0,0,1,0,0
e21_train_real_0079_resize_jpeg,e21_train_real_0079,data\e21_targeted_data\images\train\e21_train_real_0079_resize_jpeg.jpg,Real,E21,none,Mobile Casual,resize_jpeg,0,0,1,0,1
e21_train_real_0079_moderate_jpeg,e21_train_real_0079,data\e21_targeted_data\images\train\e21_train_real_0079_moderate_jpeg.jpg,Real,E21,none,Mobile Casual,moderate_jpeg,0,0,1,0,1
e21_train_real_0079_severe_jpeg,e21_train_real_0079,data\e21_targeted_data\images\train\e21_train_real_0079_severe_jpeg.jpg,Real,E21,none,Mobile Casual,severe_jpeg,0,0,1,0,1
e21_train_real_0079_sequential_jpeg,e21_train_real_0079,data\e21_targeted_data\images\train\e21_train_real_0079_sequential_jpeg.jpg,Real,E21,none,Mobile Casual,sequential_jpeg,0,0,1,0,1
e21_train_real_0079_resize_jpeg_resize,e21_train_real_0079,data\e21_targeted_data\images\train\e21_train_real_0079_resize_jpeg_resize.jpg,Real,E21,none,Mobile Casual,resize_jpeg_resize,0,0,1,0,1
e21_train_real_0079_social_media_whatsapp,e21_train_real_0079,data\e21_targeted_data\images\train\e21_train_real_0079_social_media_whatsapp.jpg,Real,E21,none,Mobile Casual,social_media_whatsapp,0,0,1,0,1
e21_train_real_0085_clean,e21_train_real_0085,data\e21_targeted_data\images\train\e21_train_real_0085_clean.png,Real,E21,none,Google Pixel,clean,0,0,1,0,0
e21_train_real_0085_resize_jpeg,e21_train_real_0085,data\e21_targeted_data\images\train\e21_train_real_0085_resize_jpeg.jpg,Real,E21,none,Google Pixel,resize_jpeg,0,0,1,0,1
e21_train_real_0085_moderate_jpeg,e21_train_real_0085,data\e21_targeted_data\images\train\e21_train_real_0085_moderate_jpeg.jpg,Real,E21,none,Google Pixel,moderate_jpeg,0,0,1,0,1
e21_train_real_0085_severe_jpeg,e21_train_real_0085,data\e21_targeted_data\images\train\e21_train_real_0085_severe_jpeg.jpg,Real,E21,none,Google Pixel,severe_jpeg,0,0,1,0,1
e21_train_real_0085_sequential_jpeg,e21_train_real_0085,data\e21_targeted_data\images\train\e21_train_real_0085_sequential_jpeg.jpg,Real,E21,none,Google Pixel,sequential_jpeg,0,0,1,0,1
e21_train_real_0085_resize_jpeg_resize,e21_train_real_0085,data\e21_targeted_data\images\train\e21_train_real_0085_resize_jpeg_resize.jpg,Real,E21,none,Google Pixel,resize_jpeg_resize,0,0,1,0,1
e21_train_real_0085_social_media_whatsapp,e21_train_real_0085,data\e21_targeted_data\images\train\e21_train_real_0085_social_media_whatsapp.jpg,Real,E21,none,Google Pixel,social_media_whatsapp,0,0,1,0,1
e21_train_ai_0092_clean,e21_train_ai_0092,data\e21_targeted_data\images\train\e21_train_ai_0092_clean.png,AI,E21,Stable Diffusion 1.3,none,clean,1,0,0,0,0
e21_train_ai_0092_resize_jpeg,e21_train_ai_0092,data\e21_targeted_data\images\train\e21_train_ai_0092_resize_jpeg.jpg,AI,E21,Stable Diffusion 1.3,none,resize_jpeg,1,0,0,0,1
e21_train_ai_0092_moderate_jpeg,e21_train_ai_0092,data\e21_targeted_data\images\train\e21_train_ai_0092_moderate_jpeg.jpg,AI,E21,Stable Diffusion 1.3,none,moderate_jpeg,1,0,0,0,1
e21_train_ai_0092_severe_jpeg,e21_train_ai_0092,data\e21_targeted_data\images\train\e21_train_ai_0092_severe_jpeg.jpg,AI,E21,Stable Diffusion 1.3,none,severe_jpeg,1,0,0,0,1
e21_train_ai_0092_sequential_jpeg,e21_train_ai_0092,data\e21_targeted_data\images\train\e21_train_ai_0092_sequential_jpeg.jpg,AI,E21,Stable Diffusion 1.3,none,sequential_jpeg,1,0,0,0,1
e21_train_ai_0092_resize_jpeg_resize,e21_train_ai_0092,data\e21_targeted_data\images\train\e21_train_ai_0092_resize_jpeg_resize.jpg,AI,E21,Stable Diffusion 1.3,none,resize_jpeg_resize,1,0,0,0,1
e21_train_ai_0092_social_media_whatsapp,e21_train_ai_0092,data\e21_targeted_data\images\train\e21_train_ai_0092_social_media_whatsapp.jpg,AI,E21,Stable Diffusion 1.3,none,social_media_whatsapp,1,0,0,0,1
e21_train_real_0089_clean,e21_train_real_0089,data\e21_targeted_data\images\train\e21_train_real_0089_clean.png,Real,E21,none,Defocus / Bokeh,clean,0,0,1,0,0
e21_train_real_0089_resize_jpeg,e21_train_real_0089,data\e21_targeted_data\images\train\e21_train_real_0089_resize_jpeg.jpg,Real,E21,none,Defocus / Bokeh,resize_jpeg,0,0,1,0,1
e21_train_real_0089_moderate_jpeg,e21_train_real_0089,data\e21_targeted_data\images\train\e21_train_real_0089_moderate_jpeg.jpg,Real,E21,none,Defocus / Bokeh,moderate_jpeg,0,0,1,0,1
e21_train_real_0089_severe_jpeg,e21_train_real_0089,data\e21_targeted_data\images\train\e21_train_real_0089_severe_jpeg.jpg,Real,E21,none,Defocus / Bokeh,severe_jpeg,0,0,1,0,1
e21_train_real_0089_sequential_jpeg,e21_train_real_0089,data\e21_targeted_data\images\train\e21_train_real_0089_sequential_jpeg.jpg,Real,E21,none,Defocus / Bokeh,sequential_jpeg,0,0,1,0,1
e21_train_real_0089_resize_jpeg_resize,e21_train_real_0089,data\e21_targeted_data\images\train\e21_train_real_0089_resize_jpeg_resize.jpg,Real,E21,none,Defocus / Bokeh,resize_jpeg_resize,0,0,1,0,1
e21_train_real_0089_social_media_whatsapp,e21_train_real_0089,data\e21_targeted_data\images\train\e21_train_real_0089_social_media_whatsapp.jpg,Real,E21,none,Defocus / Bokeh,social_media_whatsapp,0,0,1,0,1
e21_train_ai_0090_clean,e21_train_ai_0090,data\e21_targeted_data\images\train\e21_train_ai_0090_clean.png,AI,E21,OpenAI DALL-E 2,none,clean,1,0,0,0,0
e21_train_ai_0090_resize_jpeg,e21_train_ai_0090,data\e21_targeted_data\images\train\e21_train_ai_0090_resize_jpeg.jpg,AI,E21,OpenAI DALL-E 2,none,resize_jpeg,1,0,0,0,1
e21_train_ai_0090_moderate_jpeg,e21_train_ai_0090,data\e21_targeted_data\images\train\e21_train_ai_0090_moderate_jpeg.jpg,AI,E21,OpenAI DALL-E 2,none,moderate_jpeg,1,0,0,0,1
e21_train_ai_0090_severe_jpeg,e21_train_ai_0090,data\e21_targeted_data\images\train\e21_train_ai_0090_severe_jpeg.jpg,AI,E21,OpenAI DALL-E 2,none,severe_jpeg,1,0,0,0,1
e21_train_ai_0090_sequential_jpeg,e21_train_ai_0090,data\e21_targeted_data\images\train\e21_train_ai_0090_sequential_jpeg.jpg,AI,E21,OpenAI DALL-E 2,none,sequential_jpeg,1,0,0,0,1
e21_train_ai_0090_resize_jpeg_resize,e21_train_ai_0090,data\e21_targeted_data\images\train\e21_train_ai_0090_resize_jpeg_resize.jpg,AI,E21,OpenAI DALL-E 2,none,resize_jpeg_resize,1,0,0,0,1
e21_train_ai_0090_social_media_whatsapp,e21_train_ai_0090,data\e21_targeted_data\images\train\e21_train_ai_0090_social_media_whatsapp.jpg,AI,E21,OpenAI DALL-E 2,none,social_media_whatsapp,1,0,0,0,1
e21_train_real_0091_clean,e21_train_real_0091,data\e21_targeted_data\images\train\e21_train_real_0091_clean.png,Real,E21,none,Google Pixel,clean,0,0,1,0,0
e21_train_real_0091_resize_jpeg,e21_train_real_0091,data\e21_targeted_data\images\train\e21_train_real_0091_resize_jpeg.jpg,Real,E21,none,Google Pixel,resize_jpeg,0,0,1,0,1
e21_train_real_0091_moderate_jpeg,e21_train_real_0091,data\e21_targeted_data\images\train\e21_train_real_0091_moderate_jpeg.jpg,Real,E21,none,Google Pixel,moderate_jpeg,0,0,1,0,1
e21_train_real_0091_severe_jpeg,e21_train_real_0091,data\e21_targeted_data\images\train\e21_train_real_0091_severe_jpeg.jpg,Real,E21,none,Google Pixel,severe_jpeg,0,0,1,0,1
e21_train_real_0091_sequential_jpeg,e21_train_real_0091,data\e21_targeted_data\images\train\e21_train_real_0091_sequential_jpeg.jpg,Real,E21,none,Google Pixel,sequential_jpeg,0,0,1,0,1
e21_train_real_0091_resize_jpeg_resize,e21_train_real_0091,data\e21_targeted_data\images\train\e21_train_real_0091_resize_jpeg_resize.jpg,Real,E21,none,Google Pixel,resize_jpeg_resize,0,0,1,0,1
e21_train_real_0091_social_media_whatsapp,e21_train_real_0091,data\e21_targeted_data\images\train\e21_train_real_0091_social_media_whatsapp.jpg,Real,E21,none,Google Pixel,social_media_whatsapp,0,0,1,0,1
e21_train_ai_0093_clean,e21_train_ai_0093,data\e21_targeted_data\images\train\e21_train_ai_0093_clean.png,AI,E21,Stable Diffusion 1.3,none,clean,1,0,0,0,0
e21_train_ai_0093_resize_jpeg,e21_train_ai_0093,data\e21_targeted_data\images\train\e21_train_ai_0093_resize_jpeg.jpg,AI,E21,Stable Diffusion 1.3,none,resize_jpeg,1,0,0,0,1
e21_train_ai_0093_moderate_jpeg,e21_train_ai_0093,data\e21_targeted_data\images\train\e21_train_ai_0093_moderate_jpeg.jpg,AI,E21,Stable Diffusion 1.3,none,moderate_jpeg,1,0,0,0,1
e21_train_ai_0093_severe_jpeg,e21_train_ai_0093,data\e21_targeted_data\images\train\e21_train_ai_0093_severe_jpeg.jpg,AI,E21,Stable Diffusion 1.3,none,severe_jpeg,1,0,0,0,1
e21_train_ai_0093_sequential_jpeg,e21_train_ai_0093,data\e21_targeted_data\images\train\e21_train_ai_0093_sequential_jpeg.jpg,AI,E21,Stable Diffusion 1.3,none,sequential_jpeg,1,0,0,0,1
e21_train_ai_0093_resize_jpeg_resize,e21_train_ai_0093,data\e21_targeted_data\images\train\e21_train_ai_0093_resize_jpeg_resize.jpg,AI,E21,Stable Diffusion 1.3,none,resize_jpeg_resize,1,0,0,0,1
e21_train_ai_0093_social_media_whatsapp,e21_train_ai_0093,data\e21_targeted_data\images\train\e21_train_ai_0093_social_media_whatsapp.jpg,AI,E21,Stable Diffusion 1.3,none,social_media_whatsapp,1,0,0,0,1
e21_train_real_0087_clean,e21_train_real_0087,data\e21_targeted_data\images\train\e21_train_real_0087_clean.png,Real,E21,none,Apple iPhone,clean,0,0,1,0,0
e21_train_real_0087_resize_jpeg,e21_train_real_0087,data\e21_targeted_data\images\train\e21_train_real_0087_resize_jpeg.jpg,Real,E21,none,Apple iPhone,resize_jpeg,0,0,1,0,1
e21_train_real_0087_moderate_jpeg,e21_train_real_0087,data\e21_targeted_data\images\train\e21_train_real_0087_moderate_jpeg.jpg,Real,E21,none,Apple iPhone,moderate_jpeg,0,0,1,0,1
e21_train_real_0087_severe_jpeg,e21_train_real_0087,data\e21_targeted_data\images\train\e21_train_real_0087_severe_jpeg.jpg,Real,E21,none,Apple iPhone,severe_jpeg,0,0,1,0,1
e21_train_real_0087_sequential_jpeg,e21_train_real_0087,data\e21_targeted_data\images\train\e21_train_real_0087_sequential_jpeg.jpg,Real,E21,none,Apple iPhone,sequential_jpeg,0,0,1,0,1
e21_train_real_0087_resize_jpeg_resize,e21_train_real_0087,data\e21_targeted_data\images\train\e21_train_real_0087_resize_jpeg_resize.jpg,Real,E21,none,Apple iPhone,resize_jpeg_resize,0,0,1,0,1
e21_train_real_0087_social_media_whatsapp,e21_train_real_0087,data\e21_targeted_data\images\train\e21_train_real_0087_social_media_whatsapp.jpg,Real,E21,none,Apple iPhone,social_media_whatsapp,0,0,1,0,1
e21_train_ai_0088_clean,e21_train_ai_0088,data\e21_targeted_data\images\train\e21_train_ai_0088_clean.png,AI,E21,OpenAI DALL-E 3,none,clean,0,1,0,0,0
e21_train_ai_0088_resize_jpeg,e21_train_ai_0088,data\e21_targeted_data\images\train\e21_train_ai_0088_resize_jpeg.jpg,AI,E21,OpenAI DALL-E 3,none,resize_jpeg,0,1,0,0,1
e21_train_ai_0088_moderate_jpeg,e21_train_ai_0088,data\e21_targeted_data\images\train\e21_train_ai_0088_moderate_jpeg.jpg,AI,E21,OpenAI DALL-E 3,none,moderate_jpeg,0,1,0,0,1
e21_train_ai_0088_severe_jpeg,e21_train_ai_0088,data\e21_targeted_data\images\train\e21_train_ai_0088_severe_jpeg.jpg,AI,E21,OpenAI DALL-E 3,none,severe_jpeg,0,1,0,0,1
e21_train_ai_0088_sequential_jpeg,e21_train_ai_0088,data\e21_targeted_data\images\train\e21_train_ai_0088_sequential_jpeg.jpg,AI,E21,OpenAI DALL-E 3,none,sequential_jpeg,0,1,0,0,1
e21_train_ai_0088_resize_jpeg_resize,e21_train_ai_0088,data\e21_targeted_data\images\train\e21_train_ai_0088_resize_jpeg_resize.jpg,AI,E21,OpenAI DALL-E 3,none,resize_jpeg_resize,0,1,0,0,1
e21_train_ai_0088_social_media_whatsapp,e21_train_ai_0088,data\e21_targeted_data\images\train\e21_train_ai_0088_social_media_whatsapp.jpg,AI,E21,OpenAI DALL-E 3,none,social_media_whatsapp,0,1,0,0,1
