benchmark,image_id,label,e20_vs_e24_transition,e21_vs_e24_transition,generator,device_family
E19 Smartphone Benchmark,e19_ai_021_wa,AI,E20_wrong__E24_correct,E21_correct__E24_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_022_wa,AI,E20_correct__E24_correct,E21_correct__E24_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_023_wa,AI,E20_correct__E24_correct,E21_correct__E24_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_024_wa,AI,E20_correct__E24_correct,E21_correct__E24_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_025_wa,AI,E20_correct__E24_wrong,E21_correct__E24_wrong,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_026_wa,AI,E20_wrong__E24_wrong,E21_correct__E24_wrong,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_027_wa,AI,E20_correct__E24_correct,E21_correct__E24_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_028_wa,AI,E20_correct__E24_correct,E21_wrong__E24_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_029_wa,AI,E20_correct__E24_correct,E21_correct__E24_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_030_wa,AI,E20_correct__E24_wrong,E21_correct__E24_wrong,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_031_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_032_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_033_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_034_raw,AI,E20_wrong__E24_correct,E21_correct__E24_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_035_raw,AI,E20_wrong__E24_wrong,E21_wrong__E24_wrong,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_036_raw,AI,E20_wrong__E24_wrong,E21_wrong__E24_wrong,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_037_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_038_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_039_raw,AI,E20_wrong__E24_wrong,E21_wrong__E24_wrong,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_040_raw,AI,E20_correct__E24_correct,E21_wrong__E24_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_041_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Midjourney (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_042_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Midjourney (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_043_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Midjourney (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_044_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Midjourney (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_045_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Midjourney (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_046_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Midjourney (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_047_raw,AI,E20_wrong__E24_correct,E21_correct__E24_correct,Midjourney (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_048_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Midjourney (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_049_raw,AI,E20_wrong__E24_correct,E21_correct__E24_correct,Midjourney (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_050_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Midjourney (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_051_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Midjourney (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_052_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Midjourney (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_053_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Midjourney (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_054_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Midjourney (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_055_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Midjourney (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_056_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Midjourney (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_057_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Midjourney (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_058_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Midjourney (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_059_raw,AI,E20_wrong__E24_correct,E21_correct__E24_correct,Midjourney (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_060_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Midjourney (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_061_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_062_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_063_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_064_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_065_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_066_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_067_raw,AI,E20_wrong__E24_correct,E21_correct__E24_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_068_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_069_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_070_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_071_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_072_raw,AI,E20_correct__E24_correct,E21_wrong__E24_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_073_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_074_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_075_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_076_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_077_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_078_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_079_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_080_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,OpenAI DALL-E (DALL-E 3),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_081_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_082_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_083_raw,AI,E20_correct__E24_correct,E21_wrong__E24_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_084_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_085_raw,AI,E20_wrong__E24_correct,E21_correct__E24_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_086_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_087_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_088_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_089_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_090_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_091_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_092_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_093_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_094_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_095_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_096_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_097_raw,AI,E20_wrong__E24_correct,E21_wrong__E24_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_098_raw,AI,E20_wrong__E24_correct,E21_correct__E24_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_099_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19 Smartphone Benchmark,e19_ai_100_raw,AI,E20_correct__E24_correct,E21_correct__E24_correct,Stability AI Stable Diffusion (exact version unspecified),Synthetic (None)
E19 WhatsApp Subset,e19_real_phone_001_wa,Real,E20_correct__E24_wrong,E21_correct__E24_wrong,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19 WhatsApp Subset,e19_real_phone_002_wa,Real,E20_correct__E24_correct,E21_wrong__E24_correct,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19 WhatsApp Subset,e19_real_phone_003_wa,Real,E20_correct__E24_wrong,E21_wrong__E24_wrong,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19 WhatsApp Subset,e19_real_phone_004_wa,Real,E20_correct__E24_correct,E21_wrong__E24_correct,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19 WhatsApp Subset,e19_real_phone_005_wa,Real,E20_correct__E24_correct,E21_wrong__E24_correct,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19 WhatsApp Subset,e19_real_phone_006_wa,Real,E20_wrong__E24_wrong,E21_wrong__E24_wrong,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19 WhatsApp Subset,e19_real_phone_007_wa,Real,E20_correct__E24_correct,E21_correct__E24_correct,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19 WhatsApp Subset,e19_real_phone_008_wa,Real,E20_correct__E24_correct,E21_correct__E24_correct,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19 WhatsApp Subset,e19_real_phone_009_wa,Real,E20_correct__E24_correct,E21_wrong__E24_correct,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19 WhatsApp Subset,e19_real_phone_010_wa,Real,E20_correct__E24_correct,E21_wrong__E24_correct,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19 WhatsApp Subset,e19_real_phone_011_wa,Real,E20_correct__E24_correct,E21_wrong__E24_correct,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19 WhatsApp Subset,e19_real_phone_012_wa,Real,E20_correct__E24_correct,E21_correct__E24_correct,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19 WhatsApp Subset,e19_real_phone_013_wa,Real,E20_correct__E24_correct,E21_wrong__E24_correct,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19 WhatsApp Subset,e19_real_phone_014_wa,Real,E20_correct__E24_correct,E21_correct__E24_correct,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19 WhatsApp Subset,e19_real_phone_015_wa,Real,E20_correct__E24_wrong,E21_wrong__E24_wrong,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19 WhatsApp Subset,e19_real_phone_016_wa,Real,E20_correct__E24_wrong,E21_wrong__E24_wrong,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19 WhatsApp Subset,e19_real_phone_017_wa,Real,E20_correct__E24_correct,E21_correct__E24_correct,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19 WhatsApp Subset,e19_real_phone_018_wa,Real,E20_correct__E24_correct,E21_correct__E24_correct,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19 WhatsApp Subset,e19_real_phone_019_wa,Real,E20_correct__E24_correct,E21_wrong__E24_correct,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19 WhatsApp Subset,e19_real_phone_020_wa,Real,E20_correct__E24_correct,E21_wrong__E24_correct,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19 WhatsApp Subset,e19_real_phone_021_wa,Real,E20_correct__E24_wrong,E21_wrong__E24_wrong,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19 WhatsApp Subset,e19_real_phone_022_wa,Real,E20_correct__E24_correct,E21_correct__E24_correct,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19 WhatsApp Subset,e19_real_phone_023_wa,Real,E20_correct__E24_correct,E21_correct__E24_correct,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19 WhatsApp Subset,e19_real_phone_024_wa,Real,E20_correct__E24_correct,E21_wrong__E24_correct,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19 WhatsApp Subset,e19_real_phone_025_wa,Real,E20_correct__E24_correct,E21_wrong__E24_correct,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19 WhatsApp Subset,e19_real_phone_026_wa,Real,E20_correct__E24_wrong,E21_wrong__E24_wrong,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19 WhatsApp Subset,e19_real_phone_027_wa,Real,E20_correct__E24_correct,E21_wrong__E24_correct,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19 WhatsApp Subset,e19_real_phone_028_wa,Real,E20_correct__E24_correct,E21_correct__E24_correct,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19 WhatsApp Subset,e19_real_phone_029_wa,Real,E20_correct__E24_correct,E21_wrong__E24_correct,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19 WhatsApp Subset,e19_real_phone_030_wa,Real,E20_correct__E24_correct,E21_wrong__E24_correct,None (Camera ISP),"Google Pixel (Pixel 7-9 family, exact model unspecified)"
E19 WhatsApp Subset,e19_ai_001_wa,AI,E20_correct__E24_correct,E21_correct__E24_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19 WhatsApp Subset,e19_ai_002_wa,AI,E20_correct__E24_correct,E21_correct__E24_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19 WhatsApp Subset,e19_ai_003_wa,AI,E20_wrong__E24_correct,E21_correct__E24_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19 WhatsApp Subset,e19_ai_004_wa,AI,E20_wrong__E24_wrong,E21_correct__E24_wrong,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19 WhatsApp Subset,e19_ai_005_wa,AI,E20_wrong__E24_correct,E21_correct__E24_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19 WhatsApp Subset,e19_ai_006_wa,AI,E20_wrong__E24_wrong,E21_wrong__E24_wrong,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19 WhatsApp Subset,e19_ai_007_wa,AI,E20_wrong__E24_wrong,E21_correct__E24_wrong,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19 WhatsApp Subset,e19_ai_008_wa,AI,E20_correct__E24_correct,E21_correct__E24_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19 WhatsApp Subset,e19_ai_009_wa,AI,E20_correct__E24_correct,E21_correct__E24_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19 WhatsApp Subset,e19_ai_010_wa,AI,E20_wrong__E24_wrong,E21_correct__E24_wrong,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19 WhatsApp Subset,e19_ai_011_wa,AI,E20_wrong__E24_wrong,E21_correct__E24_wrong,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19 WhatsApp Subset,e19_ai_012_wa,AI,E20_wrong__E24_correct,E21_correct__E24_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19 WhatsApp Subset,e19_ai_013_wa,AI,E20_wrong__E24_wrong,E21_correct__E24_wrong,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19 WhatsApp Subset,e19_ai_014_wa,AI,E20_wrong__E24_wrong,E21_correct__E24_wrong,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19 WhatsApp Subset,e19_ai_015_wa,AI,E20_wrong__E24_wrong,E21_correct__E24_wrong,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19 WhatsApp Subset,e19_ai_016_wa,AI,E20_correct__E24_correct,E21_correct__E24_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19 WhatsApp Subset,e19_ai_017_wa,AI,E20_correct__E24_wrong,E21_wrong__E24_wrong,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19 WhatsApp Subset,e19_ai_018_wa,AI,E20_wrong__E24_wrong,E21_correct__E24_wrong,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19 WhatsApp Subset,e19_ai_019_wa,AI,E20_wrong__E24_correct,E21_correct__E24_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19 WhatsApp Subset,e19_ai_020_wa,AI,E20_correct__E24_correct,E21_correct__E24_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None)
E19 WhatsApp Subset,e19_ai_021_wa,AI,E20_wrong__E24_correct,E21_correct__E24_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19 WhatsApp Subset,e19_ai_022_wa,AI,E20_correct__E24_correct,E21_correct__E24_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19 WhatsApp Subset,e19_ai_023_wa,AI,E20_correct__E24_correct,E21_correct__E24_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19 WhatsApp Subset,e19_ai_024_wa,AI,E20_correct__E24_correct,E21_correct__E24_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19 WhatsApp Subset,e19_ai_025_wa,AI,E20_correct__E24_wrong,E21_correct__E24_wrong,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19 WhatsApp Subset,e19_ai_026_wa,AI,E20_wrong__E24_wrong,E21_correct__E24_wrong,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19 WhatsApp Subset,e19_ai_027_wa,AI,E20_correct__E24_correct,E21_correct__E24_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19 WhatsApp Subset,e19_ai_028_wa,AI,E20_correct__E24_correct,E21_wrong__E24_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19 WhatsApp Subset,e19_ai_029_wa,AI,E20_correct__E24_correct,E21_correct__E24_correct,Google Gemini (exact underlying model unspecified),Synthetic (None)
E19 WhatsApp Subset,e19_ai_030_wa,AI,E20_correct__E24_wrong,E21_correct__E24_wrong,Google Gemini (exact underlying model unspecified),Synthetic (None)
WhatsApp N=67 Benchmark,WhatsApp Image 2026-09-17 at 3.38.18 PM (1),Real,E20_correct__E24_correct,E21_wrong__E24_correct,none,smartphone_unknown
WhatsApp N=67 Benchmark,WhatsApp Image 2026-09-17 at 3.38.18 PM (2),Real,E20_correct__E24_wrong,E21_wrong__E24_wrong,none,smartphone_unknown
WhatsApp N=67 Benchmark,WhatsApp Image 2026-09-17 at 3.38.18 PM,Real,E20_wrong__E24_correct,E21_correct__E24_correct,none,smartphone_unknown
WhatsApp N=67 Benchmark,WhatsApp Image 2026-09-17 at 3.38.19 PM (1),Real,E20_wrong__E24_correct,E21_wrong__E24_correct,none,smartphone_unknown
WhatsApp N=67 Benchmark,WhatsApp Image 2026-09-17 at 3.38.19 PM (2),Real,E20_correct__E24_correct,E21_correct__E24_correct,none,smartphone_unknown
WhatsApp N=67 Benchmark,WhatsApp Image 2026-09-17 at 3.38.19 PM,Real,E20_wrong__E24_correct,E21_correct__E24_correct,none,smartphone_unknown
WhatsApp N=67 Benchmark,WhatsApp Image 2026-09-17 at 3.38.21 PM (1),Real,E20_correct__E24_correct,E21_wrong__E24_correct,none,smartphone_unknown
WhatsApp N=67 Benchmark,WhatsApp Image 2026-09-17 at 3.38.21 PM (2),Real,E20_wrong__E24_correct,E21_wrong__E24_correct,none,smartphone_unknown
WhatsApp N=67 Benchmark,WhatsApp Image 2026-09-17 at 3.38.21 PM,Real,E20_correct__E24_correct,E21_wrong__E24_correct,none,smartphone_unknown
WhatsApp N=67 Benchmark,WhatsApp Image 2026-09-17 at 3.38.22 PM (1),Real,E20_correct__E24_correct,E21_wrong__E24_correct,none,smartphone_unknown
WhatsApp N=67 Benchmark,WhatsApp Image 2026-09-17 at 3.38.22 PM (2),Real,E20_wrong__E24_wrong,E21_wrong__E24_wrong,none,smartphone_unknown
WhatsApp N=67 Benchmark,WhatsApp Image 2026-09-17 at 3.38.22 PM (3),Real,E20_wrong__E24_wrong,E21_wrong__E24_wrong,none,smartphone_unknown
WhatsApp N=67 Benchmark,WhatsApp Image 2026-09-17 at 3.38.22 PM,Real,E20_correct__E24_wrong,E21_wrong__E24_wrong,none,smartphone_unknown
WhatsApp N=67 Benchmark,WhatsApp Image 2026-09-17 at 3.40.06 PM (1),Real,E20_wrong__E24_wrong,E21_wrong__E24_wrong,none,smartphone_unknown
WhatsApp N=67 Benchmark,WhatsApp Image 2026-09-17 at 3.40.06 PM,Real,E20_wrong__E24_correct,E21_wrong__E24_correct,none,smartphone_unknown
WhatsApp N=67 Benchmark,WhatsApp Image 2026-09-17 at 3.44.10 PM (1),Real,E20_correct__E24_correct,E21_correct__E24_correct,none,smartphone_unknown
WhatsApp N=67 Benchmark,WhatsApp Image 2026-09-17 at 3.44.10 PM (2),Real,E20_correct__E24_correct,E21_correct__E24_correct,none,smartphone_unknown
WhatsApp N=67 Benchmark,WhatsApp Image 2026-09-17 at 3.44.10 PM (3),Real,E20_correct__E24_correct,E21_correct__E24_correct,none,smartphone_unknown
WhatsApp N=67 Benchmark,WhatsApp Image 2026-09-17 at 3.44.10 PM (4),Real,E20_correct__E24_wrong,E21_wrong__E24_wrong,none,smartphone_unknown
WhatsApp N=67 Benchmark,WhatsApp Image 2026-09-17 at 3.44.10 PM (7),Real,E20_correct__E24_correct,E21_correct__E24_correct,none,smartphone_unknown
WhatsApp N=67 Benchmark,WhatsApp Image 2026-09-17 at 3.44.11 PM (1),Real,E20_correct__E24_correct,E21_correct__E24_correct,none,smartphone_unknown
WhatsApp N=67 Benchmark,WhatsApp Image 2026-09-17 at 3.44.11 PM (10),Real,E20_correct__E24_correct,E21_wrong__E24_correct,none,smartphone_unknown
WhatsApp N=67 Benchmark,WhatsApp Image 2026-09-17 at 3.44.11 PM (11),Real,E20_wrong__E24_correct,E21_correct__E24_correct,none,smartphone_unknown
WhatsApp N=67 Benchmark,WhatsApp Image 2026-09-17 at 3.44.11 PM (12),Real,E20_wrong__E24_correct,E21_correct__E24_correct,none,smartphone_unknown
WhatsApp N=67 Benchmark,WhatsApp Image 2026-09-17 at 3.44.11 PM (13),Real,E20_correct__E24_correct,E21_wrong__E24_correct,none,smartphone_unknown
